file_path,model_name,loss_mode,weighted,model_filename,epoch,lr,patience,train_loss,val_loss,train_acc,val_acc,train_micro,val_micro,train_macro,val_macro,train_weighted,val_weighted,train_f1_C0,train_f1_C1,train_f1_C2,train_f1_C3,train_f1_C4,val_f1_C0,val_f1_C1,val_f1_C2,val_f1_C3,val_f1_C4,train_time,val_time,train_memory,val_memory,train_CE,val_CE,train_dice,val_dice
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetEfficientNetB0-224-type-groupsW.csv,UNetEfficientNetB0-224-type-groupsW,groups,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetEfficientNetB0-224-type-groupsW.pth,0,0.06280291441834253,0,1.4891327313834442,1.8733869514295034,tensor(0.8515),tensor(0.9663),0.6286248527287699,0.915668769339569,0.3734310269355774,0.302656352519989,0.7297289967536926,0.9246921539306641,0.7729798555374146,0.08059549331665039,0.01803339086472988,0.289318710565567,0.706227719783783,0.9585011601448059,0.00353903416544199,0.0008359112543985248,0.030723975971341133,0.5196815729141235,388.77659940719604,6.532041311264038,2267.88 MB,370.76 MB,1.04307898770906,1.5463514519589288,0.8183368916538156,0.7953822144440242
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetEfficientNetB0-224-type-groupsW.csv,UNetEfficientNetB0-224-type-groupsW,groups,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetEfficientNetB0-224-type-groupsW.pth,1,0.06280291441834253,0,1.4469314694654167,2.4148263164928983,tensor(0.8668),tensor(0.6162),0.666992794606767,0.040425297652081325,0.39733344316482544,0.06271524727344513,0.7601056098937988,0.013761737383902073,0.8175739645957947,0.09603039920330048,0.017076121643185616,0.34873732924461365,0.7072493433952332,0.0,0.009033771231770515,0.03905285522341728,0.0017099648248404264,0.2637796700000763,387.58137941360474,7.047261953353882,2304.33 MB,379.35 MB,0.9974583932468297,2.0910927184990475,0.8112059141569676,0.9274401153836932
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetEfficientNetB0-224-type-groupsW.csv,UNetEfficientNetB0-224-type-groupsW,groups,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetEfficientNetB0-224-type-groupsW.pth,2,0.06280291441834253,1,1.5513067547458081,1.86177054473332,tensor(0.8348),tensor(0.7450),0.5871097266552732,0.36237808983805575,0.34149453043937683,0.2010691612958908,0.6988906264305115,0.49954119324684143,0.7039293050765991,0.09260240197181702,0.021515056490898132,0.13092148303985596,0.7585045695304871,0.5084877610206604,0.009955042973160744,0.038665853440761566,0.001959556248039007,0.44627758860588074,389.0390000343323,6.608972549438477,2281.02 MB,379.39 MB,1.1160709995201894,1.445808551141194,0.8230624110317696,0.881404595715659
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetEfficientNetB0-224-type-groupsW.csv,UNetEfficientNetB0-224-type-groupsW,groups,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetEfficientNetB0-224-type-groupsW.pth,3,0.06280291441834253,0,1.5423370579781437,1.5941969198840005,tensor(0.8342),tensor(0.9461),0.5855531786835433,0.8653092659035313,0.3401075005531311,0.2912352979183197,0.6956901550292969,0.8938154578208923,0.7003933191299438,0.09812447428703308,0.023963911458849907,0.12197164446115494,0.756084144115448,0.9312319159507751,0.08275336772203445,0.03717097267508507,0.0004593119665514678,0.4045608341693878,388.7841811180115,6.476499080657959,2280.84 MB,381.35 MB,1.1054551561479375,1.1806133559771947,0.8224661356073447,0.8121327608823776
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetEfficientNetB0-224-type-groupsW.csv,UNetEfficientNetB0-224-type-groupsW,groups,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetEfficientNetB0-224-type-groupsW.pth,4,0.06280291441834253,0,1.5742227850639146,2.0431186939988817,tensor(0.8322),tensor(0.6770),0.5804557534842743,0.1924011151637599,0.33407720923423767,0.12447484582662582,0.688764214515686,0.2650984525680542,0.7039178609848022,0.09270995110273361,0.019826756790280342,0.12617404758930206,0.727757453918457,0.2678074538707733,0.0,0.08790744096040726,0.0015898301498964429,0.26506948471069336,388.349800825119,6.639145135879517,2281.02 MB,379.39 MB,1.1403686936635364,1.642341068812779,0.8274097546196783,0.9115572720766068
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetEfficientNetB0-224-type-groupsW.csv,UNetEfficientNetB0-224-type-groupsW,groups,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetEfficientNetB0-224-type-groupsW.pth,5,0.06280291441834253,1,1.561964610283473,1.87533152954919,tensor(0.8334),tensor(0.9629),0.5834260391546164,0.9073343889628498,0.3374277353286743,0.29837509989738464,0.6923356652259827,0.917814314365387,0.6948085427284241,0.09296505153179169,0.01882200501859188,0.1237768903374672,0.7567662000656128,0.9639700055122375,0.05635683983564377,0.1959087997674942,0.023265426978468895,0.2523745000362396,386.3274555206299,6.910001039505005,2281.02 MB,379.39 MB,1.126820305719795,1.545846548463617,0.8256354231311988,0.7983178198337555
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetEfficientNetB0-224-type-groupsW.csv,UNetEfficientNetB0-224-type-groupsW,groups,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetEfficientNetB0-224-type-groupsW.pth,6,0.06280291441834253,2,1.5657454675007598,2.2892527835709706,tensor(0.8306),tensor(0.6143),0.5764380914207338,0.03569321033944766,0.3351360559463501,0.14068906009197235,0.6894576549530029,0.044161926954984665,0.6902463436126709,0.08337601274251938,0.021928176283836365,0.1229441836476326,0.7571853995323181,0.020330242812633514,0.007885275408625603,0.2081267088651657,0.004742590244859457,0.4623605012893677,387.6024203300476,6.747014284133911,2281.02 MB,379.39 MB,1.1307202239845153,1.9112956268446786,0.8264615778646849,0.9502703292029244
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetEfficientNetB0-224-type-groupsW.csv,UNetEfficientNetB0-224-type-groupsW,groups,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetEfficientNetB0-224-type-groupsW.pth,7,0.06280291441834253,3,1.5751251394900092,5.073274961539677,tensor(0.8246),tensor(0.6067),0.5614201229648597,0.016778348679832432,0.3288237154483795,0.029701050370931625,0.674773097038269,0.02443881519138813,0.6709295511245728,0.08071183413267136,0.021650614216923714,0.12073799967765808,0.7500884532928467,0.02487250603735447,0.007913406006991863,0.09213700890541077,0.015409400686621666,0.008172931149601936,387.41850900650024,6.738754749298096,2281.02 MB,379.39 MB,1.1397477078504357,5.3554099542754035,0.8291586832158314,0.9861836582422256
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetEfficientNetB0-224-type-groupsW.csv,UNetEfficientNetB0-224-type-groupsW,groups,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetEfficientNetB0-224-type-groupsW.pth,8,0.012708732746392691,0,1.4240996709505496,1.8763581131185805,tensor(0.8629),tensor(0.6963),0.6571430820515389,0.24080107482371538,0.3770677149295807,0.2328987568616867,0.7517273426055908,0.3662566840648651,0.7647910714149475,0.12958520650863647,0.032613370567560196,0.15999522805213928,0.7983536720275879,0.35421961545944214,0.07593918591737747,0.07577310502529144,0.0013150075683370233,0.6572468280792236,388.20910692214966,6.727209568023682,2279.38 MB,379.39 MB,0.9753898344336068,1.4563785876546587,0.8047347235995743,0.8890690271343503
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetEfficientNetB0-224-type-groupsW.csv,UNetEfficientNetB0-224-type-groupsW,groups,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetEfficientNetB0-224-type-groupsW.pth,9,0.012708732746392691,1,1.3793054601984762,1.3905047816889626,tensor(0.8674),tensor(0.9539),0.6684619660187103,0.8847044118986881,0.38554733991622925,0.29776912927627563,0.7616879940032959,0.9071468710899353,0.7756745219230652,0.13572092354297638,0.034924618899822235,0.1751241832971573,0.8062922954559326,0.9527031183242798,0.10562852025032043,0.17770394682884216,0.0033476075623184443,0.2494623363018036,386.47089672088623,7.245345115661621,2281.02 MB,379.39 MB,0.926218498194043,0.9309615184153829,0.7979132979380361,0.8071694331509727
