file_path,model_name,loss_mode,weighted,model_filename,epoch,lr,patience,train_loss,val_loss,train_acc,val_acc,train_micro,val_micro,train_macro,val_macro,train_weighted,val_weighted,train_f1_C0,train_f1_C1,train_f1_C2,train_f1_C3,train_f1_C4,val_f1_C0,val_f1_C1,val_f1_C2,val_f1_C3,val_f1_C4,train_time,val_time,train_memory,val_memory,train_CE,val_CE,train_dice,val_dice
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-64-type-DS-CEW.csv,UNetSmall-64-type-DS-CEW,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-64-type-DS-CEW.pth,0,0.0015199110829529348,0,0.9824042774469146,1.078097625307022,tensor(0.9188),tensor(0.8408),0.7970966332330557,0.6020830337924791,0.3642396032810211,0.28121837973594666,0.849195659160614,0.7200952172279358,0.8848002552986145,0.06899740546941757,0.03938505798578262,0.0790133997797966,0.7490018606185913,0.7435305714607239,0.020451564341783524,0.2049020677804947,0.007103534881025553,0.43010419607162476,141.80402493476868,26.960842609405518,221.45 MB,87.62 MB,0.9824042774469146,1.078097625307022,0.8330464910526056,0.8607687501796133
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-64-type-DS-CEW.csv,UNetSmall-64-type-DS-CEW,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-64-type-DS-CEW.pth,1,0.0015199110829529348,0,0.8365552345242993,0.9011459538696807,tensor(0.9241),tensor(0.9653),0.8101886097528,0.9133720269145609,0.3880312740802765,0.36006811261177063,0.8648889660835266,0.9273372888565063,0.8964740633964539,0.09248830378055573,0.06956839561462402,0.09908542782068253,0.7825401425361633,0.9624625444412231,0.11169978231191635,0.2416207194328308,0.0250740684568882,0.45948341488838196,142.88358402252197,26.625990867614746,238.45 MB,110.40 MB,0.8365552345242993,0.9011459538696807,0.8193784471462748,0.8091746295853884
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-64-type-DS-CEW.csv,UNetSmall-64-type-DS-CEW,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-64-type-DS-CEW.pth,2,0.0015199110829529348,0,0.7840050222510333,0.6763078308835322,tensor(0.9259),tensor(0.9629),0.8146767200685338,0.9071539462889275,0.39429548382759094,0.4070393443107605,0.8695775866508484,0.9354012608528137,0.9001287817955017,0.10066068172454834,0.07784855365753174,0.10097212344408035,0.791867196559906,0.9598268270492554,0.10993995517492294,0.2676263451576233,0.03578367084264755,0.6620199680328369,143.23349404335022,26.79136085510254,236.08 MB,109.02 MB,0.7840050222510333,0.6763078308835322,0.8163203993008457,0.8078544428327689
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-64-type-DS-CEW.csv,UNetSmall-64-type-DS-CEW,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-64-type-DS-CEW.pth,3,0.0015199110829529348,0,0.7105300850116614,0.6799768218797776,tensor(0.9311),tensor(0.9638),0.8276962370908754,0.9095678500479383,0.4086708128452301,0.4107607901096344,0.8801166415214539,0.9340901970863342,0.9093521237373352,0.11012963950634003,0.09835204482078552,0.1173512265086174,0.8081691265106201,0.9580667614936829,0.11859350651502609,0.295798122882843,0.01701470836997032,0.6643308401107788,143.9085192680359,26.847944736480713,237.58 MB,110.02 MB,0.7105300850116614,0.6799768218797776,0.8114467395712192,0.8091075210112525
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-64-type-DS-CEW.csv,UNetSmall-64-type-DS-CEW,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-64-type-DS-CEW.pth,4,0.0015199110829529348,1,0.6777463653301854,0.7554265057597493,tensor(0.9332),tensor(0.9007),0.8329026106967632,0.7517057258319344,0.4151713252067566,0.32650724053382874,0.8837736248970032,0.8369860053062439,0.9127142429351807,0.11479431390762329,0.10223273932933807,0.13328444957733154,0.8128311038017273,0.8582372665405273,0.04615263640880585,0.07651745527982712,0.020858870819211006,0.6307699084281921,143.23900198936462,27.08309507369995,237.58 MB,110.02 MB,0.6777463653301854,0.7554265057597493,0.8092447611722055,0.8332453668986396
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-64-type-DS-CEW.csv,UNetSmall-64-type-DS-CEW,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-64-type-DS-CEW.pth,5,0.0015199110829529348,2,0.6404638011540421,0.8756027803824177,tensor(0.9358),tensor(0.9675),0.8395139802128957,0.9186468122206014,0.4227617383003235,0.403228759765625,0.888409435749054,0.9343766570091248,0.9156296849250793,0.12262879312038422,0.12060237675905228,0.12972567975521088,0.8252222537994385,0.9643944501876831,0.19101253151893616,0.29745933413505554,0.015170734375715256,0.5481067299842834,143.35474944114685,27.332692623138428,237.58 MB,110.02 MB,0.6404638011540421,0.8756027803824177,0.8072510477362811,0.8030337736488431
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-64-type-DS-CEW.csv,UNetSmall-64-type-DS-CEW,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-64-type-DS-CEW.pth,6,0.0009500283145796716,0,0.6742276294326676,0.7805356517564451,tensor(0.9336),tensor(0.9318),0.8340602460049401,0.8294996928446208,0.4149373471736908,0.34137821197509766,0.8845594525337219,0.8773940801620483,0.9132144451141357,0.11299245059490204,0.11162352561950684,0.12167607992887497,0.815180242061615,0.9065824747085571,0.09028036892414093,0.1803261935710907,0.01250822190195322,0.5171936750411987,143.26990675926208,27.17737579345703,245.35 MB,119.05 MB,0.6742276294326676,0.7805356517564451,0.8096629146387857,0.826019378688523
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-64-type-DS-CEW.csv,UNetSmall-64-type-DS-CEW,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-64-type-DS-CEW.pth,7,0.0009500283145796716,1,0.6517713655314562,0.6415031506698958,tensor(0.9359),tensor(0.9534),0.8396471883189758,0.883613567248132,0.42104068398475647,0.36088827252388,0.8884950280189514,0.9199499487876892,0.9170767068862915,0.1219954565167427,0.1109909862279892,0.13605287671089172,0.8190873861312866,0.9522143006324768,0.07544047385454178,0.23082421720027924,0.03909037634730339,0.5068718194961548,144.08551669120789,27.125680685043335,237.70 MB,111.15 MB,0.6517713655314562,0.6415031506698958,0.8072897983742654,0.8102990715566252
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-64-type-DS-CEW.csv,UNetSmall-64-type-DS-CEW,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-64-type-DS-CEW.pth,8,0.0009500283145796716,0,0.6163130992101804,0.702727399440618,tensor(0.9383),tensor(0.9245),0.8457437075451234,0.8113490756972058,0.4280634820461273,0.3608211874961853,0.8922126889228821,0.8813316226005554,0.9203544855117798,0.13044142723083496,0.11961326003074646,0.14548978209495544,0.8244184851646423,0.9069891571998596,0.04317962005734444,0.256606787443161,0.017802221700549126,0.5795280933380127,144.29436326026917,27.069280862808228,237.33 MB,110.27 MB,0.6163130992101804,0.702727399440618,0.8055603124101554,0.8222973051293598
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-64-type-DS-CEW.csv,UNetSmall-64-type-DS-CEW,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-64-type-DS-CEW.pth,9,0.0009500283145796716,1,0.5952567525719689,0.6311558049834678,tensor(0.9389),tensor(0.9722),0.8473435618206759,0.9305355842983486,0.4338792860507965,0.43390822410583496,0.8940661549568176,0.9447163939476013,0.9207726716995239,0.12515412271022797,0.13682426512241364,0.15395726263523102,0.8326879143714905,0.9664539098739624,0.16227632761001587,0.2878996729850769,0.03694629669189453,0.7159648537635803,144.26620769500732,27.225237131118774,237.33 MB,110.27 MB,0.5952567525719689,0.6311558049834678,0.8042910819759804,0.8002680423655941
