file_path,model_name,loss_mode,weighted,model_filename,epoch,lr,patience,train_loss,val_loss,train_acc,val_acc,train_micro,val_micro,train_macro,val_macro,train_weighted,val_weighted,train_f1_C0,train_f1_C1,train_f1_C2,train_f1_C3,val_f1_C0,val_f1_C1,val_f1_C2,val_f1_C3,train_time,val_time,train_memory,val_memory,train_CE,val_CE,train_dice,val_dice
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-256-4types-DS-CEW-8ch-4tt.csv,UNetSmall-256-4types-DS-CEW-8ch-4tt,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-256-4types-DS-CEW-8ch-4tt.pth,0,0.0009999999999999996,0,0.290744977107158,0.12058338179481776,tensor(0.9575),tensor(0.9831),0.9149020298371334,0.966194763221643,0.43792039155960083,0.48921728134155273,0.902513325214386,0.9650964140892029,0.9575883746147156,0.00031457023578695953,0.0664619579911232,0.7273165583610535,0.9842057228088379,0.0,0.1524544656276703,0.8202089667320251,336.38554859161377,30.462948083877563,2984.68 MB,983.23 MB,0.290744977107158,0.12058338179481776,0.6962897824423605,0.7184773215016037
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-256-4types-DS-CEW-8ch-4tt.csv,UNetSmall-256-4types-DS-CEW-8ch-4tt,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-256-4types-DS-CEW-8ch-4tt.pth,1,0.0009999999999999996,0,0.20801667772523055,0.08323633274421316,tensor(0.9648),tensor(0.9873),0.9295448819563892,0.9746405186535827,0.4923139214515686,0.5035158395767212,0.9198353290557861,0.9726844429969788,0.9655644297599792,0.0002843136608134955,0.21768110990524292,0.7857258319854736,0.9879153966903687,0.00027972389943897724,0.15327876806259155,0.8725894093513489,339.2206621170044,29.978336334228516,2999.55 MB,1005.49 MB,0.20801667772523055,0.08323633274421316,0.6690049538566569,0.7080958040980366
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-256-4types-DS-CEW-8ch-4tt.csv,UNetSmall-256-4types-DS-CEW-8ch-4tt,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-256-4types-DS-CEW-8ch-4tt.pth,2,0.0009999999999999996,0,0.18035772086505925,0.1081328605951179,tensor(0.9686),tensor(0.9830),0.9371135619413122,0.9660109362272539,0.5372477769851685,0.5052271485328674,0.9302464723587036,0.9652283191680908,0.9693837761878967,0.0025739704724401236,0.35892704129219055,0.8181061744689941,0.9861364364624023,6.995390867814422e-05,0.23950016498565674,0.7952020168304443,338.1119215488434,29.88384437561035,3000.30 MB,1006.24 MB,0.18035772086505925,0.1081328605951179,0.6550117588462655,0.7131330635579517
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-256-4types-DS-CEW-8ch-4tt.csv,UNetSmall-256-4types-DS-CEW-8ch-4tt,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-256-4types-DS-CEW-8ch-4tt.pth,3,0.0009999999999999996,1,0.1643680895850652,0.08642743209627293,tensor(0.9707),tensor(0.9849),0.9413988401219019,0.9697730810379825,0.5709396004676819,0.5323430299758911,0.935973584651947,0.9702020287513733,0.9709585309028625,0.022526701912283897,0.45524147152900696,0.8350316882133484,0.9856993556022644,0.03290345147252083,0.2500695586204529,0.8606996536254883,338.52711963653564,29.880452394485474,3000.30 MB,1006.24 MB,0.1643680895850652,0.08642743209627293,0.6453939629953561,0.7031813229497766
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-256-4types-DS-CEW-8ch-4tt.csv,UNetSmall-256-4types-DS-CEW-8ch-4tt,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-256-4types-DS-CEW-8ch-4tt.pth,4,0.0009999999999999996,2,0.14653297560201728,0.07939505137183313,tensor(0.9734),tensor(0.9867),0.9468266956014724,0.9733985822512058,0.6562285423278809,0.5231283903121948,0.9438031315803528,0.972503662109375,0.9734136462211609,0.23811765015125275,0.563950777053833,0.8494321703910828,0.9873499274253845,0.04761580750346184,0.1838497519493103,0.8736979365348816,338.6834125518799,29.90297532081604,3000.30 MB,1006.24 MB,0.14653297560201728,0.07939505137183313,0.6318467225113373,0.7034568689307388
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-256-4types-DS-CEW-8ch-4tt.csv,UNetSmall-256-4types-DS-CEW-8ch-4tt,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-256-4types-DS-CEW-8ch-4tt.pth,5,0.0009999999999999996,0,0.12921693886314,0.08190973362060268,tensor(0.9763),tensor(0.9877),0.9525087949050088,0.9754271545379932,0.7307321429252625,0.4862021803855896,0.9508467316627502,0.9724547863006592,0.9756366014480591,0.43409600853919983,0.6485711932182312,0.8646246790885925,0.9876964092254639,0.016479991376399994,0.06415329873561859,0.8764790296554565,345.83209323883057,30.44569158554077,2999.55 MB,1005.49 MB,0.12921693886314,0.08190973362060268,0.6155963684902426,0.7088643384600591
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-256-4types-DS-CEW-8ch-4tt.csv,UNetSmall-256-4types-DS-CEW-8ch-4tt,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-256-4types-DS-CEW-8ch-4tt.pth,6,0.0009999999999999996,1,0.1174213691867775,0.07742479889746035,tensor(0.9783),tensor(0.9879),0.956650830643904,0.9757313234303643,0.7760156989097595,0.5352625846862793,0.9555946588516235,0.9736096262931824,0.9772689342498779,0.5491735339164734,0.7020359635353088,0.8755843043327332,0.9883615970611572,0.1604137420654297,0.11614830046892166,0.8761265873908997,349.17545676231384,32.822664976119995,2999.55 MB,1005.49 MB,0.1174213691867775,0.07742479889746035,0.6024157185923015,0.7006011436222138
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-256-4types-DS-CEW-8ch-4tt.csv,UNetSmall-256-4types-DS-CEW-8ch-4tt,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-256-4types-DS-CEW-8ch-4tt.pth,7,0.0009999999999999996,0,0.10186107166779554,0.07622861326328052,tensor(0.9810),tensor(0.9874),0.9620485480807399,0.97484764487491,0.8256675601005554,0.6113947629928589,0.9614670276641846,0.9751174449920654,0.9797547459602356,0.6728223562240601,0.761963963508606,0.8881290555000305,0.9888761639595032,0.24255819618701935,0.3394961953163147,0.8746486306190491,429.38919591903687,48.17739772796631,3000.30 MB,1006.24 MB,0.10186107166779554,0.07622861326328052,0.586081841830644,0.6982788954881779
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-256-4types-DS-CEW-8ch-4tt.csv,UNetSmall-256-4types-DS-CEW-8ch-4tt,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-256-4types-DS-CEW-8ch-4tt.pth,8,0.0009999999999999996,0,0.08891845550884647,0.07913512527879739,tensor(0.9832),tensor(0.9872),0.9664913830611677,0.9743311638758314,0.8611038327217102,0.6080269813537598,0.9661667943000793,0.974713146686554,0.9817379117012024,0.7565856575965881,0.8063319325447083,0.8997597694396973,0.9888088703155518,0.26075783371925354,0.31122148036956787,0.8713198304176331,402.61791348457336,34.99594044685364,2999.55 MB,1005.49 MB,0.08891845550884647,0.07913512527879739,0.569576421285615,0.6928301669610042
/home/jonathan/UrbanizedAreasSegmentation/experimental_results/UNetSmall-256-4types-DS-CEW-8ch-4tt.csv,UNetSmall-256-4types-DS-CEW-8ch-4tt,CE,True,/home/jonathan/UrbanizedAreasSegmentation/models/UNetSmall-256-4types-DS-CEW-8ch-4tt.pth,9,0.0009999999999999996,1,0.07597093142755647,0.08868039172355094,tensor(0.9855),tensor(0.9854),0.971060412427456,0.9707794865812391,0.8926893472671509,0.6128377914428711,0.9708870649337769,0.9713372588157654,0.9839839935302734,0.8237112760543823,0.8527480959892273,0.91031414270401,0.9860660433769226,0.2918582856655121,0.31408894062042236,0.8593378067016602,348.1354818344116,31.50377321243286,2999.55 MB,1005.49 MB,0.07597093142755647,0.08868039172355094,0.5526365410296111,0.6946273905386982
